CodigoFactura,TipoFactura,Sucursal,Cliente,Producto,Precio,Cantidad,FechaHora,MedioPago,Empleado,DetallesPago
710-89-5492,B,RM1,31143612,Barra de pan rústica rebanada,0.45,3,2024-01-11 09:31:06,Efectivo,7300,
636-11-2079,B,RM2,0,Protector solar coco Deliplus FPS 6,3.45,8,2023-12-31 18:08:36,Tarjeta de credito,7960,5163-1821-9404-7555
636-11-2079,B,RM2,0,Paté de cerdo La Piara tapa negra,2.95,3,2023-12-31 18:08:36,Tarjeta de credito,7960,5163-1821-9404-7555
636-11-2079,B,RM2,0,Almendra tostada con sal Hacendado,2.8,2,2023-12-31 18:08:36,Tarjeta de credito,7960,5163-1821-9404-7555
636-11-2079,B,RM2,0,Spray repelente  de insectos Deliplus fuerte,2.75,4,2023-12-31 18:08:36,Tarjeta de credito,7960,5163-1821-9404-7555
802-29-9431,B,SJ1,40543554,Chocolate extrafino con leche Hacendado almendras enteras,1.35,4,2024-05-23 01:33:24,Tarjeta de credito,1326,4483-8125-9969-163
802-29-9431,B,SJ1,40543554,Gel corporal aloe vera,3.75,8,2024-05-23 01:33:24,Tarjeta de credito,1326,4483-8125-9969-163
802-29-9431,B,SJ1,40543554,Palomitas de maíz con sal Hacendado,0.9,6,2024-05-23 01:33:24,Tarjeta de credito,1326,4483-8125-9969-163
802-29-9431,B,SJ1,40543554,Mejillones en escabeche Hacendado medianos,1.5,1,2024-05-23 01:33:24,Tarjeta de credito,1326,4483-8125-9969-163
802-29-9431,B,SJ1,40543554,Petit de chocolate con leche Hacendado,0.89,10,2024-05-23 01:33:24,Tarjeta de credito,1326,4483-8125-9969-163
578-67-6456,B,RM2,24891936,Queso Mozzarella Giovanni,34.8,5,2024-09-10 23:02:14,Tarjeta de credito,6271,5568-1607-0986-3574
578-67-6456,B,RM2,24891936,Hojaldre de manzana Hacendado,0.34,9,2024-09-10 23:02:14,Tarjeta de credito,6271,5568-1607-0986-3574
578-67-6456,B,RM2,24891936,Sopa de pollo Gallina Blanca con fideos finos,0.55,3,2024-09-10 23:02:14,Tarjeta de credito,6271,5568-1607-0986-3574
578-67-6456,B,RM2,24891936,Leche evaporada Hacendado,0.85,2,2024-09-10 23:02:14,Tarjeta de credito,6271,5568-1607-0986-3574
257-80-8932,C,MD1,45299332,Chocolate negro Hacendado mousse,1.5,2,2023-10-08 14:58:14,Tarjeta de credito,1693,5161-8161-9982-2731
257-80-8932,C,MD1,45299332,Gel de ducha taurina hydra energetic L'Oréal men expert,2.95,7,2023-10-08 14:58:14,Tarjeta de credito,1693,5161-8161-9982-2731
767-23-7530,C,SJ1,24538891,Ampollas piernas ligeras Deliplus,4.5,5,2023-07-11 05:17:55,Efectivo,1722,
767-23-7530,C,SJ1,24538891,Helado cucurucho fresa nata,1.5,1,2023-07-11 05:17:55,Efectivo,1722,
767-23-7530,C,SJ1,24538891,Batido de vainilla Hacendado,1.09,5,2023-07-11 05:17:55,Efectivo,1722,
767-23-7530,C,SJ1,24538891,Salchichón de bellota ibérico cular Covap,15.0,8,2023-07-11 05:17:55,Efectivo,1722,
546-49-4331,B,LD1,41880655,Compresa con alas normal Evax fina y segura,1.95,7,2023-08-03 08:28:28,Tarjeta de credito,4148,4169-9084-2165-236
546-49-4331,B,LD1,41880655,Difusor ambientdor automático Glade by Brise con recambio,4.99,2,2023-08-03 08:28:28,Tarjeta de credito,4148,4169-9084-2165-236
456-21-1795,B,SJ2,0,Colorete labios y mejillas Bom Bom creamy Deliplus,6.5,4,2024-12-13 19:17:03,Tarjeta de credito,7357,4226-1330-9230-375
456-21-1795,B,SJ2,0,Ensaimadas Hacendado,1.26,1,2024-12-13 19:17:03,Tarjeta de credito,7357,4226-1330-9230-375
456-21-1795,B,SJ2,0,Agua de plancha Bosque Verde perfume ropa limpia,0.68,2,2024-12-13 19:17:03,Tarjeta de credito,7357,4226-1330-9230-375
456-21-1795,B,SJ2,0,Bebida energética sabor cereza Energy Drink,0.75,8,2024-12-13 19:17:03,Tarjeta de credito,7357,4226-1330-9230-375
600-81-4151,A,HA1,39250932,Banana,0.26,6,2023-04-14 01:55:10,Billetera Electronica,2644,410ea8dd1c2649872d9f967d927c67879b3525e60da6e178e2ed308735c77b3f
600-81-4151,A,HA1,39250932,Perfilador de ojos Deliplus 06 beige,2.5,4,2023-04-14 01:55:10,Billetera Electronica,2644,410ea8dd1c2649872d9f967d927c67879b3525e60da6e178e2ed308735c77b3f
965-92-1631,A,SJ1,22088352,Maquillaje fluido Deliplus larga duración 02,5.5,4,2024-10-21 17:05:04,Tarjeta de credito,5537,4050-1742-0696-667
965-92-1631,A,SJ1,22088352,Alistado mediano congelado,2470.05,9,2024-10-21 17:05:04,Tarjeta de credito,5537,4050-1742-0696-667
918-16-5099,B,MD1,0,Salchichón extra pimienta Hacendado finas lonchas,1.38,1,2023-11-23 09:31:02,Efectivo,3617,
388-23-7277,C,LD1,22247094,Lote hombre Enciende,9.0,1,2024-03-11 13:37:01,Tarjeta de credito,2895,5199-0661-0529-8507
388-23-7277,C,LD1,22247094,Panecillo tostado 60% integral Hacendado,0.78,6,2024-03-11 13:37:01,Tarjeta de credito,2895,5199-0661-0529-8507
388-23-7277,C,LD1,22247094,Brocha polvos Deliplus,6.0,1,2024-03-11 13:37:01,Tarjeta de credito,2895,5199-0661-0529-8507
388-23-7277,C,LD1,22247094,Yogur líquido infantil de pera Go-Lácteo +6 meses,2.2,2,2024-03-11 13:37:01,Tarjeta de credito,2895,5199-0661-0529-8507
165-38-7908,C,HA1,32601483,Crema depilatoria Veet piel sensible,4.85,5,2023-08-24 07:02:08,Billetera Electronica,9502,1b55d76834dd30bae94a701ffe2fb8e2e20365cfe1fde1c609ea95b47dffb893
165-38-7908,C,HA1,32601483,Lavavajillas classic Bosque Verde en pastillas,2.5,1,2023-08-24 07:02:08,Billetera Electronica,9502,1b55d76834dd30bae94a701ffe2fb8e2e20365cfe1fde1c609ea95b47dffb893
165-38-7908,C,HA1,32601483,Pintalabios mate Deliplus 11,4.5,7,2023-08-24 07:02:08,Billetera Electronica,9502,1b55d76834dd30bae94a701ffe2fb8e2e20365cfe1fde1c609ea95b47dffb893
165-38-7908,C,HA1,32601483,Fruta + leche Caribe Don Simón zero materia grasa,1.2,4,2023-08-24 07:02:08,Billetera Electronica,9502,1b55d76834dd30bae94a701ffe2fb8e2e20365cfe1fde1c609ea95b47dffb893
165-38-7908,C,HA1,32601483,Colorete compacto Deliplus 02 pink,4.0,8,2023-08-24 07:02:08,Billetera Electronica,9502,1b55d76834dd30bae94a701ffe2fb8e2e20365cfe1fde1c609ea95b47dffb893
971-42-7115,B,RM1,32013885,"Molde de aluminio rectangular 0,5L Alibérico",1.35,6,2025-01-05 10:49:06,Efectivo,2810,
971-42-7115,B,RM1,32013885,Lenteja cocida pardina Hacendado,0.68,7,2025-01-05 10:49:06,Efectivo,2810,
971-42-7115,B,RM1,32013885,Picos Hacendado,0.45,6,2025-01-05 10:49:06,Efectivo,2810,
971-42-7115,B,RM1,32013885,Mini barritas chocolate negro Hacendado con crujiente de semillas y galleta,1.4,5,2025-01-05 10:49:06,Efectivo,2810,
971-42-7115,B,RM1,32013885,Enjuague bucal dientes sensibles Deliplus sin alcohol,1.95,4,2025-01-05 10:49:06,Efectivo,2810,
955-68-3525,A,MD2,34193625,Masa fresca quebrada brisa Hacendado,2.38,6,2024-08-28 17:14:45,Billetera Electronica,2895,6c3760d7ab2dd89263cc6280ab07f05fe37424bf014e6d12e4f4fcdc92abdf43
955-68-3525,A,MD2,34193625,Cocktail galletitas de aperitivo Hacendado,1.2,7,2024-08-28 17:14:45,Billetera Electronica,2895,6c3760d7ab2dd89263cc6280ab07f05fe37424bf014e6d12e4f4fcdc92abdf43
955-68-3525,A,MD2,34193625,Pan rallado con ajo y perejil Hacendado,0.8,1,2024-08-28 17:14:45,Billetera Electronica,2895,6c3760d7ab2dd89263cc6280ab07f05fe37424bf014e6d12e4f4fcdc92abdf43
955-68-3525,A,MD2,34193625,Eau de toilette hombre Victorio & Lucchino Nº 2 Frescor extremo,9.9,6,2024-08-28 17:14:45,Billetera Electronica,2895,6c3760d7ab2dd89263cc6280ab07f05fe37424bf014e6d12e4f4fcdc92abdf43
955-68-3525,A,MD2,34193625,Remolacha cocida y pelada,0.75,7,2024-08-28 17:14:45,Billetera Electronica,2895,6c3760d7ab2dd89263cc6280ab07f05fe37424bf014e6d12e4f4fcdc92abdf43
204-11-1620,C,MD1,20985696,Gel fijador perfect fix extra fuerte Giorgi fijación 3,2.55,5,2023-12-06 20:51:53,Efectivo,1417,
247-11-4158,C,RM1,0,Queso Edam Holland corona lonchas,1.7,10,2025-02-27 05:35:53,Tarjeta de credito,6652,4239-6041-3306-530
247-11-4158,C,RM1,0,Zumo de piña selección Hacendado,1.59,8,2025-02-27 05:35:53,Tarjeta de credito,6652,4239-6041-3306-530
247-11-4158,C,RM1,0,Tarta bombón crujiente Hacendado congelada,7.0,2,2025-02-27 05:35:53,Tarjeta de credito,6652,4239-6041-3306-530
376-35-9552,B,SJ2,42357569,Corrector pincel iluminador Deliplus 02 luz beige,5.0,2,2024-02-22 07:57:30,Tarjeta de credito,5127,5148-8520-7091-4841
376-35-9552,B,SJ2,42357569,Pepinillos pequeños Hacendado,1.45,2,2024-02-22 07:57:30,Tarjeta de credito,5127,5148-8520-7091-4841
881-78-9677,A,SJ1,35431465,Anís seco Tenis,11.45,2,2023-05-27 18:00:51,Tarjeta de credito,7127,4745-3609-4650-770
881-78-9677,A,SJ1,35431465,Café en cápsula Colombia L'Or Espresso,3.4,8,2023-05-27 18:00:51,Tarjeta de credito,7127,4745-3609-4650-770
881-78-9677,A,SJ1,35431465,Chupete látex anatómico +18 meses Deliplus,2.0,4,2023-05-27 18:00:51,Tarjeta de credito,7127,4745-3609-4650-770
881-78-9677,A,SJ1,35431465,Agua mineral Nestlé Aquarel grande,2.52,9,2023-05-27 18:00:51,Tarjeta de credito,7127,4745-3609-4650-770
881-78-9677,A,SJ1,35431465,Dulce de membrillo Hacendado sin azúcares añadidos,1.85,8,2023-05-27 18:00:51,Tarjeta de credito,7127,4745-3609-4650-770
913-77-7265,B,MD2,0,Protegeslip de incontinencia Deliplus pequeño,2.4,3,2023-09-06 19:26:45,Efectivo,2810,
913-77-7265,B,MD2,0,Azúcar vainillado Hacendado,0.74,5,2023-09-06 19:26:45,Efectivo,2810,
913-77-7265,B,MD2,0,Cápsulas valeriana Deliplus,4.15,4,2023-09-06 19:26:45,Efectivo,2810,
913-77-7265,B,MD2,0,Cambiador multiusos desechable Deliplus,1.95,10,2023-09-06 19:26:45,Efectivo,2810,
449-32-1721,A,CP1,21298592,Uva negra sin semillas,2.99,6,2023-06-27 16:51:01,Tarjeta de credito,6314,4232-4971-6330-259
314-71-9297,A,RM1,23536973,Grageas de regaliz Hacendado,1.35,9,2024-01-31 05:58:30,Tarjeta de credito,6326,5563-1484-2254-0461
314-71-9297,A,RM1,23536973,Sazonador pollo asado Hacendado,1.05,5,2024-01-31 05:58:30,Tarjeta de credito,6326,5563-1484-2254-0461
314-71-9297,A,RM1,23536973,Bebida de soja ligera Hacendado,5.1,8,2024-01-31 05:58:30,Tarjeta de credito,6326,5563-1484-2254-0461
287-82-6032,B,SJ1,0,Pera conferencia,0.38,9,2024-10-13 00:43:42,Tarjeta de credito,7357,4377-0859-3382-481
287-82-6032,B,SJ1,0,Palitos de pan con chocolate Anitin,1.19,6,2024-10-13 00:43:42,Tarjeta de credito,7357,4377-0859-3382-481
287-82-6032,B,SJ1,0,Guante de crin exfoliante Deliplus,2.15,6,2024-10-13 00:43:42,Tarjeta de credito,7357,4377-0859-3382-481
314-82-6452,B,RM2,32096342,Eau de toilette hombre Adolfo Dominguez Agua fresca,17.95,5,2024-10-22 12:23:10,Tarjeta de credito,1918,5197-6695-3014-3872
314-82-6452,B,RM2,32096342,Aceitunas rellenas de anchoa Hacendado,1.15,10,2024-10-22 12:23:10,Tarjeta de credito,1918,5197-6695-3014-3872
314-82-6452,B,RM2,32096342,Pan de molde 100% integral sin corteza Hacendado,1.19,4,2024-10-22 12:23:10,Tarjeta de credito,1918,5197-6695-3014-3872
142-62-7023,B,HA1,33239249,Berenjena,0.66,9,2024-10-21 10:44:42,Tarjeta de credito,4085,5159-3119-7232-7690
142-62-7023,B,HA1,33239249,Atún claro en aceite de girasol Hacendado,3.5,4,2024-10-21 10:44:42,Tarjeta de credito,4085,5159-3119-7232-7690
142-62-7023,B,HA1,33239249,Salsa agridulce Hacendado,1.0,3,2024-10-21 10:44:42,Tarjeta de credito,4085,5159-3119-7232-7690
142-62-7023,B,HA1,33239249,Recambios cepillo dental eléctrico Oral-B precision clean,9.95,2,2024-10-21 10:44:42,Tarjeta de credito,4085,5159-3119-7232-7690
911-66-1123,A,CP2,26026403,Vino blanco D.O Valencia Castillo Liria Viura Sauvignon Blanc,2.29,3,2024-04-17 06:51:14,Efectivo,7300,
911-66-1123,A,CP2,26026403,Chocolate con leche Crunchie Rocks Cadbury con copos de maíz y trozos de caramelo,1.2,10,2024-04-17 06:51:14,Efectivo,7300,
911-66-1123,A,CP2,26026403,Maquillaje fluido Deliplus larga duración 02,5.5,3,2024-04-17 06:51:14,Efectivo,7300,
367-66-7653,B,RM1,0,Salmón media pieza a rodajas,13.43,7,2024-07-21 02:10:54,Billetera Electronica,5399,02eb4667806ba2906972c832eb5ae806dfb92fe04de173f0745af47ec1be8213
367-66-7653,B,RM1,0,Piña deshidratada Hacendado,1.0,3,2024-07-21 02:10:54,Billetera Electronica,5399,02eb4667806ba2906972c832eb5ae806dfb92fe04de173f0745af47ec1be8213
367-66-7653,B,RM1,0,Hojaldre de manzana Hacendado,0.34,6,2024-07-21 02:10:54,Billetera Electronica,5399,02eb4667806ba2906972c832eb5ae806dfb92fe04de173f0745af47ec1be8213
783-28-4588,A,MD1,33670629,Yogur líquido desnatado natural Hacendado edulcorado,1.18,3,2024-05-27 21:37:46,Efectivo,7300,
783-28-4588,A,MD1,33670629,Queso Gudbrandsdals,36.0,9,2024-05-27 21:37:46,Efectivo,7300,
783-28-4588,A,MD1,33670629,Crema facial día antiarrugas Lift+ Diadermine con hialurón,9.95,5,2024-05-27 21:37:46,Efectivo,7300,
783-28-4588,A,MD1,33670629,Grissini palitos de pan Hacendado,1.5,1,2024-05-27 21:37:46,Efectivo,7300,
783-28-4588,A,MD1,33670629,"Pollo asado Tradigust relleno con jamón, queso y huevo",7.3,5,2024-05-27 21:37:46,Efectivo,7300,
804-54-1007,C,SJ1,22533912,Vela de cumpleaños 1 Hacendado,0.75,7,2023-11-27 01:36:49,Billetera Electronica,4085,03046940643373c69c3810c756284e16b788a72f7ea5bd3fc2d6b49d2d48b86c
804-54-1007,C,SJ1,22533912,Barra pan de agua rebanada,0.8,7,2023-11-27 01:36:49,Billetera Electronica,4085,03046940643373c69c3810c756284e16b788a72f7ea5bd3fc2d6b49d2d48b86c
804-54-1007,C,SJ1,22533912,Jamón cebo ibérico cortado a cuchillo,5.85,4,2023-11-27 01:36:49,Billetera Electronica,4085,03046940643373c69c3810c756284e16b788a72f7ea5bd3fc2d6b49d2d48b86c
804-54-1007,C,SJ1,22533912,Paté chino,24.0,5,2023-11-27 01:36:49,Billetera Electronica,4085,03046940643373c69c3810c756284e16b788a72f7ea5bd3fc2d6b49d2d48b86c
693-75-6101,C,RM2,0,Coloración permanente Deliplus 8.6 rojo intenso,3.9,2,2023-12-11 18:47:57,Billetera Electronica,6024,c883553694bd3eb123a5ef0d9574800dc9eb26e33724805839b18f54783b351f
253-63-1294,A,SJ2,0,Tomates pera,1.55,4,2024-05-23 10:56:02,Efectivo,6679,
253-63-1294,A,SJ2,0,Tomate frito Hacendado,1.0,4,2024-05-23 10:56:02,Efectivo,6679,
253-63-1294,A,SJ2,0,Cepillo dental eléctrico Oral-B Pro expert,9.95,8,2024-05-23 10:56:02,Efectivo,6679,
411-50-7796,A,RM2,38030368,Rosquilla rosa Hacendado,0.22,2,2025-01-03 12:29:12,Billetera Electronica,1362,990f79a1650830baede2054cc2f023d46ba2f7ff67ab7e9a83430e5838724241
411-50-7796,A,RM2,38030368,Postre lácteo + proteínas Hacendado con fresa,1.4,8,2025-01-03 12:29:12,Billetera Electronica,1362,990f79a1650830baede2054cc2f023d46ba2f7ff67ab7e9a83430e5838724241
411-50-7796,A,RM2,38030368,Barra de pan 41% integral,0.43,2,2025-01-03 12:29:12,Billetera Electronica,1362,990f79a1650830baede2054cc2f023d46ba2f7ff67ab7e9a83430e5838724241
411-50-7796,A,RM2,38030368,Toallitas refrescantes Deliplus,0.95,2,2025-01-03 12:29:12,Billetera Electronica,1362,990f79a1650830baede2054cc2f023d46ba2f7ff67ab7e9a83430e5838724241
116-39-3330,C,CP2,36765530,Café con leche descafeinado Hacendado,0.75,1,2023-11-19 17:37:49,Billetera Electronica,6660,ad6349ec6506e76006c371c1cf4a777681a335a76af319174e63536b0a5b988c
116-39-3330,C,CP2,36765530,Bracito Hacendado,0.28,7,2023-11-19 17:37:49,Billetera Electronica,6660,ad6349ec6506e76006c371c1cf4a777681a335a76af319174e63536b0a5b988c
116-39-3330,C,CP2,36765530,Regañá Hacendado,0.68,7,2023-11-19 17:37:49,Billetera Electronica,6660,ad6349ec6506e76006c371c1cf4a777681a335a76af319174e63536b0a5b988c
116-39-3330,C,CP2,36765530,Cepillo fibras duras Bosque Verde,2.4,6,2023-11-19 17:37:49,Billetera Electronica,6660,ad6349ec6506e76006c371c1cf4a777681a335a76af319174e63536b0a5b988c
684-52-5030,C,MD2,31198793,Protegeslip maxi Evax,3.85,6,2024-02-26 17:33:06,Efectivo,4148,
684-52-5030,C,MD2,31198793,Sazonador al horno y microondas pollo al ajo y limón Hacendado,0.95,9,2024-02-26 17:33:06,Efectivo,4148,
876-99-1730,C,SJ2,0,Detergente ropa adiós al separar Micolor en gel,6.95,8,2024-08-19 14:43:36,Billetera Electronica,6326,ef9011a639e08a54bd6afbc5e755d52b8b8cf5dda4558aa1f96416c56be1ee43
876-99-1730,C,SJ2,0,Lote infantil Disney Villains,8.0,6,2024-08-19 14:43:36,Billetera Electronica,6326,ef9011a639e08a54bd6afbc5e755d52b8b8cf5dda4558aa1f96416c56be1ee43
876-99-1730,C,SJ2,0,Alas de pollo rural partidas,3.78,3,2024-08-19 14:43:36,Billetera Electronica,6326,ef9011a639e08a54bd6afbc5e755d52b8b8cf5dda4558aa1f96416c56be1ee43
876-99-1730,C,SJ2,0,Lote hombre Don Algodon,10.5,10,2024-08-19 14:43:36,Billetera Electronica,6326,ef9011a639e08a54bd6afbc5e755d52b8b8cf5dda4558aa1f96416c56be1ee43
876-99-1730,C,SJ2,0,Galletas María integral Hacendado,0.99,10,2024-08-19 14:43:36,Billetera Electronica,6326,ef9011a639e08a54bd6afbc5e755d52b8b8cf5dda4558aa1f96416c56be1ee43
153-95-8661,A,CP2,45299332,Limpiador de calzado grasa de caballo Búfalo,2.2,9,2024-09-15 00:10:21,Billetera Electronica,3676,6f39280004d85cdb18d84b267de31b1986f89caed416193e1cc7b119a735a844
153-95-8661,A,CP2,45299332,Sopa de pollo Hacendado con fideos finos,0.75,2,2024-09-15 00:10:21,Billetera Electronica,3676,6f39280004d85cdb18d84b267de31b1986f89caed416193e1cc7b119a735a844
153-95-8661,A,CP2,45299332,Maquillaje fluido Deliplus perfección satin 01,5.5,4,2024-09-15 00:10:21,Billetera Electronica,3676,6f39280004d85cdb18d84b267de31b1986f89caed416193e1cc7b119a735a844
971-76-5729,C,RM2,29029917,Pañal bañador desechable talla S Deliplus de 6-12 kg,2.95,3,2023-04-10 16:40:40,Billetera Electronica,4674,0c29b16f79d1d5bf18836a9b048169bdcf70b68e13acf486b5600b51d8a51b69
971-76-5729,C,RM2,29029917,Cloro tabletas Productos QQ disolución lenta para piscina,22.4,10,2023-04-10 16:40:40,Billetera Electronica,4674,0c29b16f79d1d5bf18836a9b048169bdcf70b68e13acf486b5600b51d8a51b69
971-76-5729,C,RM2,29029917,Perfilador de ojos Deliplus 04 azul oscuro,2.5,1,2023-04-10 16:40:40,Billetera Electronica,4674,0c29b16f79d1d5bf18836a9b048169bdcf70b68e13acf486b5600b51d8a51b69
971-76-5729,C,RM2,29029917,Whisky escocés Red Label Johnnie Walker,13.49,5,2023-04-10 16:40:40,Billetera Electronica,4674,0c29b16f79d1d5bf18836a9b048169bdcf70b68e13acf486b5600b51d8a51b69
971-76-5729,C,RM2,29029917,Aroma agua de azahar Hacendado,1.8,1,2023-04-10 16:40:40,Billetera Electronica,4674,0c29b16f79d1d5bf18836a9b048169bdcf70b68e13acf486b5600b51d8a51b69
129-81-7602,C,RM2,23165242,Champú liso keratina TRESemmé con aceite de marula,4.5,10,2024-03-26 06:14:09,Tarjeta de credito,7515,4697-4422-0342-418
111-31-8931,A,RM1,40726487,Bebida láctea desnatada omega 3 Puleva,8.34,2,2024-05-20 17:34:16,Efectivo,5399,
111-31-8931,A,RM1,40726487,Fideo sin gluten con quinoa Felicia,1.59,10,2024-05-20 17:34:16,Efectivo,5399,
111-31-8931,A,RM1,40726487,Maxi york Hacendado finas lonchas,2.06,6,2024-05-20 17:34:16,Efectivo,5399,
111-31-8931,A,RM1,40726487,Pincel mofeta Deliplus,6.0,5,2024-05-20 17:34:16,Efectivo,5399,
828-85-5202,B,CP2,0,USB-C Charging Cable,11.95,2,2024-12-28 20:48:43,Tarjeta de credito,6887,5531-3004-7690-8942
828-85-5202,B,CP2,0,Tiras transparentes surtidas Doctor San,0.9,8,2024-12-28 20:48:43,Tarjeta de credito,6887,5531-3004-7690-8942
828-85-5202,B,CP2,0,Chocolate con leche Milka,1.05,7,2024-12-28 20:48:43,Tarjeta de credito,6887,5531-3004-7690-8942
828-85-5202,B,CP2,0,Esponja de baño rizo suave Deliplus,1.0,8,2024-12-28 20:48:43,Tarjeta de credito,6887,5531-3004-7690-8942
828-85-5202,B,CP2,0,Limpiahogar oxígeno activo Bosque Verde sin lejía,1.42,6,2024-12-28 20:48:43,Tarjeta de credito,6887,5531-3004-7690-8942
138-91-1337,C,MD1,22247094,Pañal bebé braguita talla M de 8-14 kg Deliplus,7.45,4,2024-12-04 12:14:21,Tarjeta de credito,3617,5570-4186-7499-4537
138-91-1337,C,MD1,22247094,Helado mini surtido Hacendado,2.25,5,2024-12-04 12:14:21,Tarjeta de credito,3617,5570-4186-7499-4537
138-91-1337,C,MD1,22247094,Perlas aceite de onagra Deliplus,3.95,8,2024-12-04 12:14:21,Tarjeta de credito,3617,5570-4186-7499-4537
249-76-3606,C,RM2,31324149,Garbanzo cocido con espinacas Hacendado,1.15,6,2023-03-20 05:20:18,Billetera Electronica,1918,07b87fd4eaee2468d206cde885c7509d8822127fe3477f35afff152fe64f9ea2
249-76-3606,C,RM2,31324149,Café monodosis mezcla Hacendado,2.6,7,2023-03-20 05:20:18,Billetera Electronica,1918,07b87fd4eaee2468d206cde885c7509d8822127fe3477f35afff152fe64f9ea2
249-76-3606,C,RM2,31324149,Harina de maíz blanco precocida Hacendado,1.5,10,2023-03-20 05:20:18,Billetera Electronica,1918,07b87fd4eaee2468d206cde885c7509d8822127fe3477f35afff152fe64f9ea2
249-76-3606,C,RM2,31324149,Tarta de galleta 1 Hacendado congelada,7.5,3,2023-03-20 05:20:18,Billetera Electronica,1918,07b87fd4eaee2468d206cde885c7509d8822127fe3477f35afff152fe64f9ea2
249-76-3606,C,RM2,31324149,Crema al cacao y leche con avellanas Nocilla,4.88,3,2023-03-20 05:20:18,Billetera Electronica,1918,07b87fd4eaee2468d206cde885c7509d8822127fe3477f35afff152fe64f9ea2
272-41-6234,B,SJ2,43204857,Empanadillas de atún Hacendado ultracongeladas,1.6,3,2024-02-03 05:31:46,Efectivo,6326,
272-41-6234,B,SJ2,43204857,Yogur sabor fresa Danone,1.09,4,2024-02-03 05:31:46,Efectivo,6326,
153-67-4384,A,MD1,29704737,Desodorante roll-on mujer cuidado seda Deliplus,0.75,8,2024-05-04 04:48:12,Efectivo,2919,
153-67-4384,A,MD1,29704737,Coloración permanente Deliplus 9.1 rubio clarísimo ceniza,3.9,4,2024-05-04 04:48:12,Efectivo,2919,
153-67-4384,A,MD1,29704737,Mix de frutos rojos Hacendado ultracongeladas,1.3,7,2024-05-04 04:48:12,Efectivo,2919,
153-67-4384,A,MD1,29704737,Gallina un cuarto de pieza pesada,2.28,3,2024-05-04 04:48:12,Efectivo,2919,
639-73-7607,C,MD1,22662034,Ensaladilla de cangrejo Hacendado,1.7,5,2024-04-27 14:01:08,Efectivo,1417,
639-73-7607,C,MD1,22662034,Pan tostado vitalité Wasa,2.3,9,2024-04-27 14:01:08,Efectivo,1417,
305-44-7526,B,HA1,0,Ginebra 15 botanicals Blumara,10.75,9,2024-04-22 11:45:56,Tarjeta de credito,7300,4228-5428-3895-679
718-58-5477,C,SJ1,24971362,Friegasuelos aloe vera Bosque Verde monodosis,2.25,5,2023-12-25 22:18:26,Efectivo,4142,
718-58-5477,C,SJ1,24971362,Champú Bucle Perfect Deliplus cabello rizado,1.8,2,2023-12-25 22:18:26,Efectivo,4142,
718-58-5477,C,SJ1,24971362,Paté gato júnior Delikuit con pollo y pavo,0.35,9,2023-12-25 22:18:26,Efectivo,4142,
833-56-6405,B,RM2,31070980,Gel de baño frutal Deliplus piel normal,1.0,2,2024-10-18 16:51:46,Efectivo,4142,
833-56-6405,B,RM2,31070980,Aceite de oliva virgen extra Casa Juncal,3.95,9,2024-10-18 16:51:46,Efectivo,4142,
954-81-9053,C,LD1,37610067,Coloración permanente sin amoníaco Garnier 5.3 capuccino,6.35,2,2023-06-16 07:58:33,Tarjeta de credito,6187,5127-2498-2173-5357
339-45-8952,A,SJ2,30574812,Desodorante roll-on invisible black & white Nivea,1.85,6,2023-12-10 13:53:38,Billetera Electronica,6314,77925abe0a97ebbf17a1e98783de00e087e9f5111340aa03d5b5a8b10762fbbc
339-45-8952,A,SJ2,30574812,Tira protectora para cortar Doctor San tejido sin tejer,1.5,10,2023-12-10 13:53:38,Billetera Electronica,6314,77925abe0a97ebbf17a1e98783de00e087e9f5111340aa03d5b5a8b10762fbbc
